7;5;13.04;13.00;15;1400
7;5;13.04;13.00;16;1400
7;5;13.04;13.00;17;1400
7;5;13.04;13.00;18;1400
6;4;14.04;14.00;19;1400
5;3;15.03;15.00;20;1400
5;3;15.03;15.00;21;1400
5;3;15.03;15.00;22;1400
5;3;15.03;15.00;23;1400
5;3;15.03;15.00;24;1400
4;3;15.57;15.50;25;1400
7;5;13.04;13.00;15;1500
7;5;13.04;13.00;16;1500
7;5;13.04;13.00;17;1500
7;5;13.04;13.00;18;1500
6;4;14.04;14.00;19;1500
5;3;15.03;15.00;20;1500
5;3;15.03;15.00;21;1500
5;3;15.03;15.00;22;1500
5;3;15.03;15.00;23;1500
5;3;15.03;15.00;24;1500
4;3;15.57;15.50;25;1500
7;5;13.04;13.00;15;1600
7;5;13.04;13.00;16;1600
7;5;13.04;13.00;17;1600
7;5;13.04;13.00;18;1600
6;4;14.04;14.00;19;1600
5;3;15.03;15.00;20;1600
5;3;15.03;15.00;21;1600
5;3;15.03;15.00;22;1600
5;3;15.03;15.00;23;1600
5;3;15.03;15.00;24;1600
4;3;15.57;15.50;25;1600
7;5;13.04;13.00;15;1700
7;5;13.04;13.00;16;1700
7;5;13.04;13.00;17;1700
7;5;13.04;13.00;18;1700
6;4;14.04;14.00;19;1700
5;3;15.03;15.00;20;1700
5;3;15.03;15.00;21;1700
5;3;15.03;15.00;22;1700
5;3;15.03;15.00;23;1700
5;3;15.03;15.00;24;1700
4;3;15.57;15.50;25;1700
7;5;13.04;13.00;15;1800
7;5;13.04;13.00;16;1800
7;5;13.04;13.00;17;1800
7;5;13.04;13.00;18;1800
6;4;14.04;14.00;19;1800
5;3;15.03;15.00;20;1800
5;3;15.03;15.00;21;1800
5;3;15.03;15.00;22;1800
5;3;15.03;15.00;23;1800
5;3;15.03;15.00;24;1800
4;3;15.57;15.50;25;1800
7;5;13.04;13.00;15;1900
7;5;13.04;13.00;16;1900
7;5;13.04;13.00;17;1900
7;5;13.04;13.00;18;1900
6;4;14.04;14.00;19;1900
5;3;15.03;15.00;20;1900
5;3;15.03;15.00;21;1900
5;3;15.03;15.00;22;1900
5;3;15.03;15.00;23;1900
5;3;15.03;15.00;24;1900
4;3;15.57;15.50;25;1900
7;5;13.04;13.00;15;2000
7;5;13.04;13.00;16;2000
7;5;13.04;13.00;17;2000
7;5;13.04;13.00;18;2000
6;4;14.04;14.00;19;2000
5;3;15.03;15.00;20;2000
5;3;15.03;15.00;21;2000
5;3;15.03;15.00;22;2000
5;3;15.03;15.00;23;2000
5;3;15.03;15.00;24;2000
4;3;15.57;15.50;25;2000
