7;14;6.52;5.50;15;1400
7;14;6.52;5.50;16;1400
6;12;5.00;4.00;17;1400
6;12;5.00;4.00;18;1400
6;12;5.00;4.00;19;1400
6;11;4.30;3.50;20;1400
6;9;2.92;2.50;21;1400
5;8;2.12;1.50;22;1400
4;7;1.58;1.50;23;1400
4;6;1.00;1.00;24;1400
4;5;0.71;0.50;25;1400
7;14;6.52;5.50;15;1450
7;14;6.52;5.50;16;1450
6;12;5.00;4.00;17;1450
6;12;5.00;4.00;18;1450
6;12;5.00;4.00;19;1450
6;11;4.30;3.50;20;1450
6;9;2.92;2.50;21;1450
5;8;2.12;1.50;22;1450
4;7;1.58;1.50;23;1450
4;6;1.00;1.00;24;1450
4;5;0.71;0.50;25;1450
7;14;6.52;5.50;15;1500
7;14;6.52;5.50;16;1500
6;12;5.00;4.00;17;1500
6;12;5.00;4.00;18;1500
6;12;5.00;4.00;19;1500
6;11;4.30;3.50;20;1500
6;9;2.92;2.50;21;1500
5;8;2.12;1.50;22;1500
4;7;1.58;1.50;23;1500
4;6;1.00;1.00;24;1500
4;5;0.71;0.50;25;1500
7;14;6.52;5.50;15;1550
7;14;6.52;5.50;16;1550
6;12;5.00;4.00;17;1550
6;12;5.00;4.00;18;1550
6;12;5.00;4.00;19;1550
6;11;4.30;3.50;20;1550
6;9;2.92;2.50;21;1550
5;8;2.12;1.50;22;1550
4;7;1.58;1.50;23;1550
4;6;1.00;1.00;24;1550
4;5;0.71;0.50;25;1550
7;14;6.52;5.50;15;1600
7;14;6.52;5.50;16;1600
6;12;5.00;4.00;17;1600
6;12;5.00;4.00;18;1600
6;12;5.00;4.00;19;1600
6;11;4.30;3.50;20;1600
6;9;2.92;2.50;21;1600
5;8;2.12;1.50;22;1600
4;7;1.58;1.50;23;1600
4;6;1.00;1.00;24;1600
4;5;0.71;0.50;25;1600
7;14;6.52;5.50;15;1650
7;14;6.52;5.50;16;1650
6;12;5.00;4.00;17;1650
6;12;5.00;4.00;18;1650
6;12;5.00;4.00;19;1650
6;11;4.30;3.50;20;1650
6;9;2.92;2.50;21;1650
5;8;2.12;1.50;22;1650
4;7;1.58;1.50;23;1650
4;6;1.00;1.00;24;1650
4;5;0.71;0.50;25;1650
7;14;6.52;5.50;15;1700
7;14;6.52;5.50;16;1700
6;12;5.00;4.00;17;1700
6;12;5.00;4.00;18;1700
6;12;5.00;4.00;19;1700
6;11;4.30;3.50;20;1700
6;9;2.92;2.50;21;1700
5;8;2.12;1.50;22;1700
4;7;1.58;1.50;23;1700
4;6;1.00;1.00;24;1700
4;5;0.71;0.50;25;1700
7;14;6.52;5.50;15;1750
7;14;6.52;5.50;16;1750
6;12;5.00;4.00;17;1750
6;12;5.00;4.00;18;1750
6;12;5.00;4.00;19;1750
6;11;4.30;3.50;20;1750
6;9;2.92;2.50;21;1750
5;8;2.12;1.50;22;1750
4;7;1.58;1.50;23;1750
4;6;1.00;1.00;24;1750
4;5;0.71;0.50;25;1750
7;14;6.52;5.50;15;1800
7;14;6.52;5.50;16;1800
6;12;5.00;4.00;17;1800
6;12;5.00;4.00;18;1800
6;12;5.00;4.00;19;1800
6;11;4.30;3.50;20;1800
6;9;2.92;2.50;21;1800
5;8;2.12;1.50;22;1800
4;7;1.58;1.50;23;1800
4;6;1.00;1.00;24;1800
4;5;0.71;0.50;25;1800
7;14;6.52;5.50;15;1850
7;14;6.52;5.50;16;1850
6;12;5.00;4.00;17;1850
6;12;5.00;4.00;18;1850
6;12;5.00;4.00;19;1850
6;11;4.30;3.50;20;1850
6;9;2.92;2.50;21;1850
5;8;2.12;1.50;22;1850
4;7;1.58;1.50;23;1850
4;6;1.00;1.00;24;1850
4;5;0.71;0.50;25;1850
7;14;6.52;5.50;15;1900
7;14;6.52;5.50;16;1900
6;12;5.00;4.00;17;1900
6;12;5.00;4.00;18;1900
6;12;5.00;4.00;19;1900
6;11;4.30;3.50;20;1900
6;9;2.92;2.50;21;1900
5;8;2.12;1.50;22;1900
4;7;1.58;1.50;23;1900
4;6;1.00;1.00;24;1900
4;5;0.71;0.50;25;1900
7;14;6.52;5.50;15;1950
7;14;6.52;5.50;16;1950
6;12;5.00;4.00;17;1950
6;12;5.00;4.00;18;1950
6;12;5.00;4.00;19;1950
6;11;4.30;3.50;20;1950
6;9;2.92;2.50;21;1950
5;8;2.12;1.50;22;1950
4;7;1.58;1.50;23;1950
4;6;1.00;1.00;24;1950
4;5;0.71;0.50;25;1950
7;14;6.52;5.50;15;2000
7;14;6.52;5.50;16;2000
6;12;5.00;4.00;17;2000
6;12;5.00;4.00;18;2000
6;12;5.00;4.00;19;2000
6;11;4.30;3.50;20;2000
6;9;2.92;2.50;21;2000
5;8;2.12;1.50;22;2000
4;7;1.58;1.50;23;2000
4;6;1.00;1.00;24;2000
4;5;0.71;0.50;25;2000
